race,medwealthyoung,medwealthold,owneryoung,h2wyoung,r2incyoung,wealthatpurchaseyoung,LTVatpurchaseyoung,first_ownyoung,transfrateyoung,transferbuyersyoung,LTVatpurchaseold,consp2conskyoung,first_ownold,h2wold,house2incold,house2incyoung,logincomeold,logincomeyoung,medconsp2conskyoung,medwealthfold,medwealthfyoung,medwealthp_owneryoung,medwealthp_renteryoung,medwealthpgradyoung,mortg2incold,mortg2incyoung,mortgold,mortgyoung,owner_age3536_inc1old,owner_age3536_inc1young,owner_age3536_inc2old,owner_age3536_inc2young,owner_age3536_inc3old,owner_age3536_inc3young,r2incold,stdwealthold,stdwealthyoung,tp2inckyoung,tp2wealthk_medyoung,tp2wealthkyoung,tp2wealthp_medyoung,tp2wealthpyoung,transferbuyersFamntyoung,transferbuyersFyoung,transferbuyersLamntyoung,transferbuyersLyoung,transferbuyersNamntyoung,transferbuyersNyoung,transferbuyersamntyoung,transfrateowneryoung,transfraterenteryoung,transfsize_medyoung,transfsizeyoung,wealth_age3536_p10old,wealth_age3536_p10young,wealth_age3536_p25old,wealth_age3536_p25young,wealth_age3536_p50old,wealth_age3536_p50young,wealth_age3536_p75old,wealth_age3536_p75young,wealth_age3536_p90old,wealth_age3536_p90young,wealth_nonrcverold,wealth_nonrcveryoung,wealth_rcverold,wealth_rcveryoung,wealthatpurchaseold,wealthfold,wealthfyoung,wealthold,wealthp_owneryoung,wealthp_renteryoung,wealthpgradyoung,wealthyoung,boot
Black,3.505923216154498,34.55253003723032,.2434617,2.4489958,.24670784,22.594505,.53513092,35.288792,.13860957,.09956526,.3763943,,56.735546,1.5106199,2.4680128,5.8351059,3.4319773,3.4142385,,86.270607,43.368523,45.80484,17.705257,2.5870757,.75006229,2.8026414,59.678246,104.32548,,.16153385,,.39915761,,.63058144,.2652902,217.5537515231269,136.0383392997183,.054631498,.03125,.6828649,.01923077,.060720172,2.8216212,.18140744,2.3924365,.072242491,2.5636175,.030413968,2.7909305,.11116593,.14469345,1.0174278,2.3868184,,-16.112637,,-.12866965,,12.832334,,37.815197,,138.57079,46.143742,20.551394,75.189713,26.660524,,154.54417,119.45797,101.8982825284864,119.31098,73.146667,1.6311198,35.36046110986565,88
White,33.79713976906601,240.9535529976887,.53251147,2.2174368,.22508593,35.200287,.67407519,31.831524,.26357174,.27110696,.45421243,,57.129623,.93005526,3.1426694,19.624901,4.0987186,4.0748639,,607.93927,349.51871,333.90833,191.86652,1.7403158,.64132482,19.15132,71.330818,145.95775,,.26742053,,.61853427,,.80972672,.2365234,929.2019026156901,299.5992259994551,1.8166877,.043478262,.19657603,.0038461538,.020581581,4.9718819,.27363896,2.6854014,.22034781,5.7967248,.30850905,4.5193939,.23528111,.28915608,1.5261416,3.9845269,,-24.125204,,4.6384683,,48.743183,,160.76707,,446.25137,371.09406,87.178909,741.72815,102.2438,,1087.3606,721.16479,571.9557521014164,671.67462,489.36185,1.372552,133.3717461014035,88
All,23.17363125614777,192.8800175648019,.47773582,2.2545972,.23294882,33.124645,.64955527,32.406986,.21937482,.23676807,.40088639,,57.302746,.99778748,3.8708045,14.10399,4.0285478,3.9533992,,547.02087,254.28436,287.3905,107.97409,2.6616616,1.0121289,12.730837,72.268402,144.60728,,.26386994,,.570701,,.80729276,.24198098,909.4245950439795,279.5164164840462,2.4870892,.039867111,.26492804,.0040983604,.019440887,6.6157122,.21531884,4.6543598,.21361491,2.4990919,.31750059,5.2196417,.20506315,.22932659,1.5261416,4.6466594,,-24.29579,,1.9488813,,31.650803,,145.13432,,416.6535,525.97754,72.649498,530.90253,95.663506,,958.44519,624.43835,518.2586302979345,645.58728,381.40417,1.6926591,115.6569891124039,89
Black,3.103387134761984,31.41691788290238,.25880623,2.4820263,.24273778,17.325451,.56430799,35.088696,.15112986,.098845422,.29544267,,56.59494,1.494547,2.1574922,2.2437322,3.4535749,3.4145095,,103.25543,38.455753,55.230515,13.393003,4.1238337,.61394072,.9055748,56.609463,110.68799,,.16712776,,.36012933,,.66833746,.26756924,225.0558176155652,152.5317144299587,.056997973,.03125,.62826633,.016393442,.039442986,2.1401656,.097627476,1.765749,.093723737,4.9080472,.10472119,2.4070339,.10873575,.16116819,1.0174278,1.9453932,,-27.87586,,-4.0188413,,9.6023512,,42.812691,,91.288124,81.516281,22.698139,79.722267,33.000515,,167.69194,110.84187,98.81169190954843,123.53302,69.309738,1.7823328,38.90894907810364,89
White,35.19700472636157,253.08836523204,.53347576,2.2227767,.22253989,37.792377,.66901731,31.778389,.23952578,.2819154,.40962189,,57.181313,.93213451,3.8777053,16.359667,4.1195188,4.090342,,615.81921,354.91815,336.93948,189.76183,1.7755915,1.0747248,14.889966,71.577644,147.87866,,.30556285,,.61880624,,.82272214,.22220239,955.6113262603753,303.9497820183057,3.010772,.039867111,.21901786,.0037037036,.016860524,6.8462958,.25248054,4.4975486,.25305662,2.369421,.39996535,5.3070793,.21636944,.2592673,1.5261416,5.0812836,,-21.573858,,5.2696753,,53.188305,,171.36726,,490.84155,572.56183,84.103836,584.64368,109.1957,,1032.499,747.89063,587.3967422805988,704.21857,505.11346,1.394179,136.7152731539753,89
All,23.04565754620418,186.3479523168217,.47878534,2.3046794,.23350511,41.071533,.64810008,32.395908,.23557605,.2445697,.40697151,,57.158474,.99485022,4.1243396,16.040354,4.0123596,3.9576459,,517.99573,256.18393,291.29611,114.09125,2.5531855,1.1204972,12.819147,74.03595,147.48044,,.26547688,,.57280564,,.79695487,.24967445,897.3333251524814,279.9592084080068,1.7030461,.030959751,.22542797,.0038314178,.020323513,3.6510303,.2446692,2.901912,.21110126,6.1721582,.28287485,3.9135892,.22019777,.24619089,1.5261416,3.6291292,,-14.589158,,2.6261365,,33.303577,,137.9695,,378.84091,361.35641,68.583878,816.35858,112.62943,,948.97327,628.87878,507.0108144350136,637.45337,394.27014,1.6167934,115.6167888121441,90
Black,3.625845800875574,39.96478892134666,.25960943,2.4644067,.24900368,27.691412,.50634944,34.948082,.1133027,.091156326,.32421985,,56.350227,1.484969,2.3690748,4.5554237,3.494205,3.4328392,,97.448051,45.120651,46.783775,16.957932,2.7588139,.71156198,.91813916,60.539501,104.07274,,.19583791,,.48768649,,.73192221,.26899636,236.293971960139,134.9907568885743,.090007529,.1,.65502483,.01754386,.049294982,1.6434282,.07595776,3.091924,.099085756,6.9028559,.055674702,3.0390968,.084896185,.11938472,1.0174278,2.9984791,,-23.889746,,-1.6143969,,9.0188637,,35.035378,,190.40094,113.52015,12.64745,72.805763,32.034248,,171.06262,123.42683,110.4841592433057,127.26466,76.66304,1.6600524,37.34632432820244,90
White,33.42018354786459,237.0886393900454,.53368157,2.2768135,.22253715,49.050224,.67393023,31.797915,.27135786,.28693101,.42336249,,57.068016,.9202106,3.8274534,18.779791,4.0981545,4.0879688,,589.04193,357.68951,339.95966,203.66089,1.6692437,1.1711528,15.320694,73.16391,151.74156,,.30169114,,.59560573,,.8170535,.23474114,944.3989691506449,303.5687113824821,1.9319433,.030303031,.19328642,.0034782609,.018015049,3.701838,.28377762,2.4271402,.25203261,6.1517687,.33136877,3.8075135,.23939501,.29884011,1.5261416,3.6386917,,-16.919926,,5.1696453,,51.461132,,166.17314,,432.43927,396.88358,85.041031,874.00647,122.01148,,1025.1079,749.12262,574.8352065430419,690.38599,522.10657,1.3223085,135.5125153846726,90
All,23.62819470063506,191.190060747338,.48551142,2.2376323,.23524664,32.57494,.64036834,32.425644,.23785765,.26855928,.4119896,,57.245426,1.003469,3.6602478,10.002749,4.0168681,3.9433687,,547.21027,259.70361,302.70874,107.29276,2.8213344,1.058279,5.4673824,72.799583,146.44881,,.27269885,,.59569108,,.80879527,.2452929,931.5997454466811,282.8339570547426,.90444154,.031746034,.25794131,.0035794184,.024237445,6.3573642,.25326833,4.6001444,.22135831,8.3533716,.32985571,6.1395807,.22534771,.24732438,1.5261416,4.1436257,,-15.767924,,3.2022552,,37.888741,,140.08424,,388.73547,412.6076,75.300659,602.29614,95.350273,,950.20746,624.30524,521.7683076522025,633.01178,378.31186,1.6732539,118.2232308864593,91
Black,3.018619788680523,35.99656036504021,.26972106,2.4263101,.25151715,21.774044,.52843934,34.93029,.14720802,.14517963,.23641416,,56.370235,1.3834598,2.2399786,4.4014325,3.4356449,3.3808472,,107.21867,42.973225,57.5849,14.409043,3.9964416,.62501383,2.4475212,53.725235,109.30605,,.17508529,,.44615209,,.72461784,.26609838,270.4496219254417,156.1785598424174,.046468422,.050658561,.58436257,.028312569,.092617348,4.900413,.20799546,2.3212123,.068557233,6.0988679,.10706048,4.5417094,.07882414,.1652555,1.0174278,2.5116806,,-24.247017,,-3.9195681,,7.6169915,,32.426926,,107.50093,69.302811,22.870728,-75,24.81477,,166.66487,130.88231,114.6220808448941,142.45468,73.073746,1.9494646,40.54775557235833,91
White,35.63113166328143,250.4011297362483,.53989226,2.2087352,.22347963,38.016529,.66752088,31.835064,.26248744,.29992616,.46132571,,57.222969,.94532776,3.846612,11.235302,4.1148672,4.080411,,632.53217,357.314,347.07898,185.64908,1.8695432,1.092139,6.2213931,72.84214,149.51614,,.30868083,,.63487148,,.81948203,.23031078,984.9403206112065,303.4446630553155,1.049894,.030889552,.22912413,.0034782609,.017052693,6.4096055,.27015987,3.7823772,.25425518,8.4592609,.39589337,6.0041447,.23981549,.28356782,2.0348556,4.2979698,,-14.683085,,7.4019771,,52.979828,,174.25153,,447.76828,468.52417,87.009125,622.34937,104.70652,,1048.3015,736.22681,597.0069649960132,678.01013,499.57687,1.3571688,137.9521438205811,91
All,22.84502116104339,184.4580091367885,.47304162,2.2804685,.23567635,40.52486,.65221429,32.436905,.25195712,.22175249,.39191434,,57.175831,1.0148386,4.5529342,12.804523,4.0118814,3.9524424,,495.23611,255.73631,289.2529,115.92133,2.4952519,1.0247959,9.3718309,73.476051,146.29041,,.24230592,,.58882135,,.75906718,.24999408,921.1293554726755,277.578386456102,.078492269,.039473683,.39575472,.0043795621,.026572704,5.3258529,.22032072,6.1026249,.15107617,5.8845105,.28310668,5.7900119,.20669557,.28559899,1.5261416,3.9325221,,-14.494214,,3.3766389,,35.335838,,136.64575,,360.38171,342.4361,82.146309,411.43848,80.220467,,987.81635,627.22748,515.785784744228,628.2074,398.57944,1.576116,114.2517124372156,92
Black,2.899051777105182,34.20742587562942,.24691242,2.5300341,.24879864,20.691193,.52398753,35.085804,.18326703,.076754197,.28495249,,56.654598,1.478807,2.0895014,7.5414476,3.4688897,3.4201748,,97.722572,42.558945,55.076054,17.010611,3.237747,.66965836,.98436278,58.473759,113.58471,,.14238223,,.40529916,,.56027138,.27013409,197.4504263208808,130.1059826809234,.033650365,.03125,.5047254,.016393442,.042015847,1.7282362,.083117709,1.3617547,.050414499,3.4882081,.08264032,2.0462761,.13875851,.19516474,.81394219,1.4546404,,-16.281261,,-.35391083,,9.3996096,,30.419838,,119.27582,76.018929,12.066251,83.429077,43.675919,,157.83218,122.74825,98.25084645646416,138.30988,76.78521,1.8012568,33.41209745426838,92
White,33.70283829628038,241.4507967536779,.52930307,2.2556782,.22485089,45.965439,.68198586,31.773472,.27678192,.27156508,.39530155,,56.969406,.94547945,4.2202449,14.317828,4.1004963,4.0835896,,582.50311,348.19373,333.04047,197.86313,1.6831861,1.074407,10.922569,73.01757,149.88371,,.29451203,,.62179029,,.78783417,.23509939,977.288951572711,301.2607773694864,.083660796,.03738318,.3885248,.0038314178,.025020152,5.4120173,.2744703,5.7194657,.19489202,6.0519304,.37290022,5.8477464,.22464953,.32301703,1.5261416,4.2431569,,-16.987379,,5.0650983,,51.959194,,167.35249,,427.90359,379.64972,80.959579,434.84369,88.41024,,1085.3931,736.72742,590.8377849967245,665.80994,525.79083,1.2663019,133.9967234990915,92
All,23.64739507805298,186.3144289175303,.4847461,2.2725949,.23668325,46.235722,.63726735,32.436771,.22912836,.22754207,.42152125,,56.716763,1.0152833,4.4025249,7.3504267,4.0107255,3.9504888,,543.01111,256.95792,287.28754,108.6661,2.643764,1.0903615,5.4318213,73.227257,146.87093,,.23018181,,.5985375,,.78436744,.25195175,929.2747069023699,282.0600196386825,1.488297,.030959751,.21649411,.0037783375,.023007769,3.2484372,.22000572,4.8865418,.21005654,7.3901262,.23093128,4.5273633,.20338941,.248648,1.0174278,3.3910401,,-17.918655,,3.0969882,,32.686092,,131.95386,,337.22641,445.51526,70.517563,471.91434,78.781075,,974.14655,633.30957,518.8828527763638,630.06543,396.20508,1.5902507,116.4048273381294,93
Black,2.813243603452683,34.75699854359888,.2626524,2.4429963,.25411358,12.586306,.51693046,35.478619,.15789106,.098580822,.3343066,,56.645256,1.4663306,2.2337186,6.2328029,3.436784,3.3940513,,90.870621,41.311413,56.384693,15.81898,3.5643697,.69668132,4.8301797,56.353756,104.56351,,.12834424,,.37395856,,.63929236,.27533367,202.2949427501002,122.7771220137905,.074669935,.03125,.9532001,.030959753,.065942168,4.4394155,.097790226,2.8656499,.090574183,3.898248,.093099877,3.8344991,.10478327,.17134215,.81394219,1.8469843,,-24.963182,,-2.4146175,,8.5240259,,29.320545,,84.836014,71.291443,23.010458,83.429077,3.1785161,,161.31242,111.07054,95.13813579632041,120.34387,68.963364,1.7450407,31.97081966263091,93
White,35.18862308147651,242.2184218436163,.54088354,2.2487783,.22327627,55.739388,.66255069,31.769623,.25019884,.25842544,.42475674,,56.564629,.95152855,4.0341721,7.9200268,4.0993152,4.0839562,,603.44385,349.89789,337.20215,190.34897,1.7714945,1.1872827,5.8506289,71.899513,151.45734,,.27343273,,.63897181,,.80424798,.23899068,988.8955064404403,308.4567941057508,1.7383679,.030444965,.15972424,.0030674848,.017090267,2.9591236,.250801,4.624177,.23846723,7.6057596,.2798174,4.3916221,.21480829,.28347665,1.5261416,3.5689473,,-23.22094,,4.2667394,,52.247627,,166.90344,,423.49942,503.57001,79.287796,505.63052,88.436691,,1059.6324,749.32635,595.1083697037733,679.21143,518.79211,1.309217,138.2171693477765,93
All,24.14477673294774,184.6708506751497,.48240548,2.2924168,.23181835,34.835518,.65782237,32.434383,.23961724,.23697574,.33084381,,57.259655,.99798048,4.6528969,16.037371,4.0281181,3.9557729,,474.38943,258.03622,293.9295,109.23634,2.6907666,1.1276467,12.323745,71.544724,146.79385,,.27954108,,.57870513,,.79966158,.24710156,917.9877467089686,284.1672946989965,3.9045775,.03125,.25108063,.0037037036,.027468333,4.9319434,.24094379,4.252687,.18206167,2.7779791,.28155705,4.4108229,.21921214,.25655872,1.2209133,4.006,,-19.237745,,2.0948663,,37.968521,,143.47632,,371.66696,365.02652,83.696129,608.76361,106.30592,,927.74396,627.35992,513.280878771344,629.18585,380.94571,1.6516418,118.0545968057046,94
Black,3.257878026316224,37.44260707705305,.25523093,2.4615769,.24548049,23.816137,.54380232,35.290764,.11697676,.12289514,.2516329,,56.41272,1.3704147,2.0540409,4.1097836,3.4859157,3.401437,,91.58548,42.723843,46.957031,16.843584,2.7878289,.67599279,4.0244732,55.526237,106.70815,,.17473482,,.41796687,,.63533294,.26960129,245.7740633150529,143.7674719497962,.059312984,.049999997,.71447945,.016393442,.06286037,3.4254985,.13682152,2.3625035,.12415179,2.6464233,.058557339,2.94542,.11512,.11747971,1.0174278,1.7647333,,-17.869663,,-3.3755956,,9.4673662,,50.491634,,210.90953,119.16335,12.192225,68.06073,28.392288,,175.81711,123.46103,109.8577946177348,127.65327,72.563568,1.7591922,36.99647566680767,94
White,35.55374199443892,239.4175047858015,.54029906,2.266794,.21870945,40.332615,.68948638,31.79483,.27048704,.27526447,.34023532,,57.230743,.94281524,4.3462324,18.561199,4.1157122,4.0938001,,536.21484,353.83691,342.02423,194.88313,1.7550223,1.2232819,14.18202,70.893066,149.79037,,.32212847,,.6229443,,.82833356,.23317404,968.2920649386811,305.7294440796757,4.4403105,.029850747,.21824783,.0030674848,.02446086,4.9126048,.28170991,4.0009141,.20964482,2.7833719,.36383301,4.3900599,.23898086,.3018136,1.2209133,4.0796089,,-18.606581,,4.6048136,,53.530605,,165.27177,,413.5527,402.51785,90.764412,658.89612,116.3063,,1000.7658,739.58752,582.7298452732141,672.03479,507.99915,1.3229053,137.4109088857809,94
All,22.94996237074025,191.5432252222766,.47910264,2.2750545,.23229817,39.352051,.65432817,32.292377,.23834699,.27117914,.37590116,,57.396858,.99179322,5.1331701,20.038578,4.01689,3.949796,,543.18262,257.64529,296.45422,120.8347,2.4533865,1.3596758,16.691803,73.431374,147.02954,,.25010252,,.57651734,,.7935372,.24774517,939.0073472667156,276.9785673421847,2.9783742,.028571429,.23710281,.0033898307,.024255699,4.8378506,.26272994,4.0363226,.21908,3.276902,.32431602,4.182682,.22972238,.24423198,1.5261416,3.6365676,,-20.238491,,1.9545058,,34.023598,,144.66985,,338.39532,477.32681,74.0783,788.44196,100.63205,,1004.451,631.9693,526.3876323354924,637.40851,395.33179,1.6123381,114.6247866604761,95
Black,3.135426448754759,35.08025520699588,.25708479,2.4659355,.24517669,20.001486,.50521529,34.559109,.16747898,.060362015,.32583582,,56.253529,1.4202124,2.4625721,9.7104826,3.4485326,3.4080744,,91.6623,46.562866,58.41468,18.857454,3.097697,.70105404,4.100224,58.716621,102.99112,,.1620445,,.4832623,,.7234149,.26312909,223.2767943007493,124.4216871463397,.022032181,.018750001,.16217653,.01923077,.062069539,5.5537872,.10042117,1.0061007,.03233017,12.209133,.016320743,4.8424964,.11460447,.17884694,1.0174278,1.5756814,,-23.801254,,-4.190165,,9.6830282,,42.013794,,218.38344,68.676651,16.262756,83.429077,21.921112,,158.50885,125.27948,104.8778196463294,135.20695,80.751991,1.6743482,33.52218138362782,95
White,34.88943651898924,245.1631669351446,.53455591,2.2485619,.22188351,43.987946,.68056256,31.779934,.26226828,.32359219,.3725825,,57.373539,.92841381,4.8667541,22.666805,4.1165519,4.0854053,,633.02606,349.94177,337.63748,203.05281,1.6628063,1.4922149,19.299593,73.063843,150.46878,,.27317166,,.5981788,,.82176578,.23455478,989.2910654496973,301.602392134989,3.5183094,.028011205,.23864198,.0028985506,.01959276,4.4325538,.30847514,3.1879201,.25586393,3.2119236,.42364442,3.8044255,.24898919,.27345061,1.5261416,3.7790005,,-24.176744,,4.3037663,,45.53595,,164.08163,,419.87131,517.69641,84.615639,913.21802,112.94289,,1091.7888,743.92242,602.2739346334785,680.60437,519.20331,1.3108629,134.9364601563012,95
All,22.93453523503422,190.4802866878096,.48114437,2.2946811,.23564215,43.760971,.66147912,32.522045,.22455832,.22547665,.41004357,,56.997292,1.0236952,4.9801569,11.842104,4.016191,3.9573803,,535.62305,256.85342,288.63058,113.99733,2.5319066,1.2815651,9.041028,74.160538,147.44617,,.26924446,,.56285447,,.79739183,.2518996,911.4329421961494,278.4103557884752,.89943826,.044117648,.32149082,.0039534373,.021254633,3.7737467,.21789733,4.8371382,.20627044,3.6982887,.21893999,4.2475748,.20894629,.23562759,1.2209133,3.3397832,,-19.89735,,2.1105907,,34.862183,,132.27261,,390.74002,389.30582,75.531593,541.9209,97.764969,,954.4425,635.67395,514.5092068617419,642.0882,388.16577,1.6541598,116.2942367933899,96
Black,3.230183834393805,34.57398189974461,.25160897,2.3872695,.25013551,12.69111,.53976619,35.134808,.16178624,.092805363,.2731171,,56.237225,1.5830367,2.5606434,4.5445509,3.4579949,3.4081089,,102.44624,41.982349,53.940029,15.880025,3.3967218,.76780999,1.0349343,64.14727,103.71358,,.19478686,,.39972025,,.63151342,.27894637,232.7906049640852,118.6595408209544,.071134754,.13333334,1.245721,.021276595,.046502341,4.5577435,.091793962,1.9333258,.091389209,13.085531,.019425089,3.4344106,.11933755,.17120412,1.5261416,2.7599599,,-29.020325,,-6.1013737,,7.4059906,,36.363468,,219.24695,77.217339,18.334372,72.510429,30.660778,,158.90182,114.72845,103.0169443725131,125.11726,69.620262,1.7971386,33.00675057882761,96
White,35.08907111221853,243.0373167340981,.54074186,2.2701678,.22360501,52.60397,.69162136,31.842571,.24283946,.25924504,.43675268,,57.018593,.94169438,5.2216716,13.355211,4.1055393,4.099431,,598.69537,354.30933,334.40579,190.40424,1.7562939,1.3756924,10.409859,73.577927,151.56172,,.30539289,,.59173584,,.82564163,.23364939,955.1956475700276,306.5898687944803,1.060194,.039682541,.18532744,.0034883721,.017609334,3.6451118,.24970877,4.8586798,.24745251,3.6032078,.25156632,4.2752037,.21944903,.26382253,1.2209133,3.3664467,,-18.345255,,5.632122,,50.363071,,162.89099,,459.79636,428.01749,92.016579,628.66876,110.70415,,1026.5848,748.94238,584.5019514143195,683.4408,512.1925,1.3343436,138.1474348640477,96
All,24.0085102534641,190.4249657918678,.47681868,2.2228732,.23578268,36.516598,.6486395,32.453064,.23949614,.23005953,.35904387,,57.2435,1.0078946,5.4291797,8.2920675,4.0044589,3.9574749,,530.95276,253.07489,287.32013,112.68804,2.549695,1.145261,4.9832416,72.420235,146.88785,,.27078241,,.55712748,,.8020767,.24895163,919.9971450246763,284.2529247531673,.90596801,.043478262,.43463293,.0051020407,.026341561,4.1910076,.23834029,2.7354527,.21157975,8.5639982,.20354004,4.3028679,.21713616,.25490633,1.2209133,3.4856579,,-17.573427,,3.0713015,,36.836807,,151.7872,,402.78973,449.88977,75.002945,593.78302,109.10482,,961.94464,625.09833,518.4996088360205,628.59698,386.51309,1.6263278,118.489863839991,97
Black,2.803819676341881,31.21163227590798,.25769725,2.3695066,.25385937,15.143626,.55594444,35.071789,.16678283,.081648238,.16740316,,55.549767,1.5489088,2.1555846,2.9012465,3.4450634,3.3999441,,76.683723,39.435181,48.425301,14.775806,3.2773373,.6430552,1.0578372,61.478268,104.21385,,.17875555,,.39574733,,.6976912,.27200001,207.7473718067422,128.3811454991836,.057044692,.03125,.64076436,.022040641,.050114587,3.29199,.06130702,2.6287329,.07210093,2.5424275,.13000643,2.7820117,.1318175,.17582516,.81394219,1.9431194,,-24.655834,,-3.7887678,,7.4998674,,36.511204,,135.86719,77.429497,14.581213,,14.207719,,139.62283,115.92522,96.7496048224217,130.46967,68.006714,1.9184822,34.57023572896463,97
White,35.13513983280972,248.1913129655439,.53041565,2.1930857,.22273344,43.68668,.67156786,31.837683,.26307145,.2700735,.44394439,,57.309185,.93830693,5.490243,9.5715828,4.093411,4.0968623,,607.22748,351.00504,335.29254,193.35432,1.7340835,1.2239605,5.8627033,71.917725,150.55945,,.29392314,,.58330977,,.8108319,.23371774,974.3366960154426,309.6482800734628,1.0762922,.045045044,.4145582,.0042854082,.023619672,4.2227187,.27062896,2.6909542,.25967377,9.4643936,.24788472,4.3940139,.23196927,.28887445,1.5261416,3.7393525,,-18.942657,,5.4663219,,52.943241,,171.26694,,456.43597,482.74408,87.004272,630.98932,126.76375,,1045.0156,737.20215,592.4062256105233,673.83557,508.30356,1.3256558,139.5827154928487,97
